"Date","Source","Site ID","POC","Daily Max 1-hour SO2 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"03/12/2023","AQS","261630100","1","1.9","ppb","1","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"03/13/2023","AQS","261630100","1","0.9","ppb","0","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"03/14/2023","AQS","261630100","1","0.9","ppb","0","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"03/15/2023","AQS","261630100","1","18.5","ppb","26","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"03/16/2023","AQS","261630100","1","23","ppb","33","Military Park (GHIB)","21","88.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"03/17/2023","AQS","261630100","1","2.6","ppb","3","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"03/18/2023","AQS","261630100","1","2.2","ppb","3","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"03/19/2023","AQS","261630100","1","2.3","ppb","3","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"03/20/2023","AQS","261630100","1","1.9","ppb","1","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"03/21/2023","AQS","261630100","1","17.1","ppb","24","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"03/22/2023","AQS","261630100","1","6.4","ppb","9","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"03/23/2023","AQS","261630100","1","1.1","ppb","1","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"03/24/2023","AQS","261630100","1","7.5","ppb","10","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"03/25/2023","AQS","261630100","1","1.2","ppb","1","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"03/26/2023","AQS","261630100","1","4","ppb","6","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"03/27/2023","AQS","261630100","1","1","ppb","1","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"03/28/2023","AQS","261630100","1","11.8","ppb","16","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"03/29/2023","AQS","261630100","1","2.6","ppb","3","Military Park (GHIB)","21","88.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"03/30/2023","AQS","261630100","1","7.9","ppb","10","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"03/31/2023","AQS","261630100","1","10.6","ppb","14","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"04/01/2023","AQS","261630100","1","1.8","ppb","1","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"04/02/2023","AQS","261630100","1","13","ppb","19","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"04/03/2023","AQS","261630100","1","15.6","ppb","21","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"04/04/2023","AQS","261630100","1","1.6","ppb","1","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"04/05/2023","AQS","261630100","1","16.3","ppb","23","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"04/06/2023","AQS","261630100","1","2.7","ppb","3","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"04/07/2023","AQS","261630100","1","1.3","ppb","1","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"04/08/2023","AQS","261630100","1","1.6","ppb","1","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"04/09/2023","AQS","261630100","1","15.4","ppb","21","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"04/10/2023","AQS","261630100","1","30","ppb","43","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"04/11/2023","AQS","261630100","1","8.6","ppb","11","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"04/12/2023","AQS","261630100","1","3.8","ppb","4","Military Park (GHIB)","21","88.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"04/13/2023","AQS","261630100","1","15.2","ppb","21","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"04/14/2023","AQS","261630100","1","21.3","ppb","30","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"04/15/2023","AQS","261630100","1","16.4","ppb","23","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"04/16/2023","AQS","261630100","1","10.8","ppb","14","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"04/17/2023","AQS","261630100","1","2.2","ppb","3","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"04/18/2023","AQS","261630100","1","6.9","ppb","9","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"04/19/2023","AQS","261630100","1","2.6","ppb","3","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"04/20/2023","AQS","261630100","1","1.6","ppb","1","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"04/21/2023","AQS","261630100","1","1.4","ppb","1","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"04/22/2023","AQS","261630100","1","6.3","ppb","9","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"04/23/2023","AQS","261630100","1","1.6","ppb","1","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"04/24/2023","AQS","261630100","1","1.3","ppb","1","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"04/25/2023","AQS","261630100","1","1.4","ppb","1","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"04/26/2023","AQS","261630100","1","3.2","ppb","4","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"04/27/2023","AQS","261630100","1","2.1","ppb","3","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"04/28/2023","AQS","261630100","1","1.2","ppb","1","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"04/29/2023","AQS","261630100","1","2.4","ppb","3","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"04/30/2023","AQS","261630100","1","1.5","ppb","1","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"05/01/2023","AQS","261630100","1","1.2","ppb","1","Military Park (GHIB)","21","88.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"05/02/2023","AQS","261630100","1","1","ppb","1","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"05/03/2023","AQS","261630100","1","1","ppb","1","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"05/04/2023","AQS","261630100","1","8.2","ppb","11","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"05/05/2023","AQS","261630100","1","11.5","ppb","16","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"05/06/2023","AQS","261630100","1","1.4","ppb","1","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"05/07/2023","AQS","261630100","1","13.4","ppb","19","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"05/08/2023","AQS","261630100","1","10","ppb","14","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"05/09/2023","AQS","261630100","1","2.8","ppb","3","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"05/10/2023","AQS","261630100","1","15.5","ppb","21","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"05/11/2023","AQS","261630100","1","25.8","ppb","36","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"05/12/2023","AQS","261630100","1","18.5","ppb","26","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"05/13/2023","AQS","261630100","1","3.7","ppb","4","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"05/14/2023","AQS","261630100","1","2.6","ppb","3","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"05/15/2023","AQS","261630100","1","20.3","ppb","29","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"05/16/2023","AQS","261630100","1","2.7","ppb","3","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"05/17/2023","AQS","261630100","1","1.6","ppb","1","Military Park (GHIB)","21","88.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"05/18/2023","AQS","261630100","1","1.9","ppb","1","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"05/19/2023","AQS","261630100","1","19","ppb","27","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"05/20/2023","AQS","261630100","1","1.2","ppb","1","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"05/21/2023","AQS","261630100","1","9.1","ppb","13","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"05/22/2023","AQS","261630100","1","1.9","ppb","1","Military Park (GHIB)","22","92.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"05/23/2023","AQS","261630100","1","18.3","ppb","26","Military Park (GHIB)","24","100.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"05/24/2023","AQS","261630100","1","2","ppb","3","Military Park (GHIB)","24","100.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"05/25/2023","AQS","261630100","1","2","ppb","3","Military Park (GHIB)","22","92.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"05/26/2023","AQS","261630100","1","3.3","ppb","4","Military Park (GHIB)","24","100.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"05/27/2023","AQS","261630100","1","22.6","ppb","31","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"05/28/2023","AQS","261630100","1","4.5","ppb","6","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"05/29/2023","AQS","261630100","1","6.5","ppb","9","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"05/30/2023","AQS","261630100","1","14.4","ppb","20","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"05/31/2023","AQS","261630100","1","2.7","ppb","3","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"06/01/2023","AQS","261630100","1","6.6","ppb","9","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"06/02/2023","AQS","261630100","1","3.5","ppb","4","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"06/03/2023","AQS","261630100","1","2.3","ppb","3","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"06/04/2023","AQS","261630100","1","4.1","ppb","6","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"06/05/2023","AQS","261630100","1","27.3","ppb","39","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"06/06/2023","AQS","261630100","1","1.9","ppb","1","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"06/07/2023","AQS","261630100","1","1.8","ppb","1","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"06/08/2023","AQS","261630100","1","5.1","ppb","7","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"06/09/2023","AQS","261630100","1","1.6","ppb","1","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"06/10/2023","AQS","261630100","1","19.7","ppb","27","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"06/11/2023","AQS","261630100","1","4.2","ppb","6","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"06/12/2023","AQS","261630100","1","1.3","ppb","1","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"06/13/2023","AQS","261630100","1","1.4","ppb","1","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"06/14/2023","AQS","261630100","1","1.3","ppb","1","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"06/15/2023","AQS","261630100","1","76.1","ppb","101","Military Park (GHIB)","21","88.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"06/16/2023","AQS","261630100","1","1.4","ppb","1","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"06/17/2023","AQS","261630100","1","1.8","ppb","1","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"06/18/2023","AQS","261630100","1","7.9","ppb","10","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"06/19/2023","AQS","261630100","1","2.5","ppb","3","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"06/20/2023","AQS","261630100","1","1.6","ppb","1","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"06/21/2023","AQS","261630100","1","1.7","ppb","1","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"06/22/2023","AQS","261630100","1","1.7","ppb","1","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"06/23/2023","AQS","261630100","1","1.3","ppb","1","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"06/24/2023","AQS","261630100","1","1.9","ppb","1","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"06/25/2023","AQS","261630100","1","2.4","ppb","3","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"06/26/2023","AQS","261630100","1","1.4","ppb","1","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"06/27/2023","AQS","261630100","1","1.3","ppb","1","Military Park (GHIB)","21","88.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"06/28/2023","AQS","261630100","1","5.3","ppb","7","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"06/29/2023","AQS","261630100","1","2","ppb","3","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"06/30/2023","AQS","261630100","1","4.3","ppb","6","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"07/01/2023","AQS","261630100","1","4.2","ppb","6","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"07/02/2023","AQS","261630100","1","1.4","ppb","1","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"07/03/2023","AQS","261630100","1","1.4","ppb","1","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"07/04/2023","AQS","261630100","1","9.3","ppb","13","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"07/05/2023","AQS","261630100","1","2.7","ppb","3","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"07/06/2023","AQS","261630100","1","1.4","ppb","1","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"07/07/2023","AQS","261630100","1","1.9","ppb","1","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"07/08/2023","AQS","261630100","1","2.6","ppb","3","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"07/09/2023","AQS","261630100","1","1.4","ppb","1","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"07/10/2023","AQS","261630100","1","5","ppb","7","Military Park (GHIB)","21","88.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"07/11/2023","AQS","261630100","1","1.8","ppb","1","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"07/12/2023","AQS","261630100","1","2","ppb","3","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"07/13/2023","AQS","261630100","1","6.1","ppb","9","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"07/14/2023","AQS","261630100","1","2.9","ppb","3","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"07/15/2023","AQS","261630100","1","1.5","ppb","1","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"07/16/2023","AQS","261630100","1","2.9","ppb","3","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
"07/17/2023","AQS","261630100","1","2.4","ppb","3","Military Park (GHIB)","23","96.0000","42401","Sulfur dioxide","060","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312078","-83.103469"
