"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"06/07/2023","AQS","261630098","1","0.7","ppm","8","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"06/08/2023","AQS","261630098","1","0.7","ppm","8","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"06/09/2023","AQS","261630098","1","0.6","ppm","7","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"06/10/2023","AQS","261630098","1","0.7","ppm","8","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"06/11/2023","AQS","261630098","1","0.6","ppm","7","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"06/12/2023","AQS","261630098","1","0.4","ppm","5","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"06/13/2023","AQS","261630098","1","0.5","ppm","6","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"06/14/2023","AQS","261630098","1","0.6","ppm","7","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"06/15/2023","AQS","261630098","1","0.6","ppm","7","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"06/16/2023","AQS","261630098","1","0.8","ppm","9","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"06/17/2023","AQS","261630098","1","0.9","ppm","10","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"06/18/2023","AQS","261630098","1","1","ppm","11","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"06/19/2023","AQS","261630098","1","0.5","ppm","6","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"06/20/2023","AQS","261630098","1","0.6","ppm","7","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"06/21/2023","AQS","261630098","1","0.6","ppm","7","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"06/22/2023","AQS","261630098","1","0.6","ppm","7","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"06/23/2023","AQS","261630098","1","0.6","ppm","7","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"06/24/2023","AQS","261630098","1","0.7","ppm","8","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"06/25/2023","AQS","261630098","1","0.7","ppm","8","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"06/26/2023","AQS","261630098","1","0.7","ppm","8","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"06/27/2023","AQS","261630098","1","2.1","ppm","24","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"06/28/2023","AQS","261630098","1","2.1","ppm","24","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"06/29/2023","AQS","261630098","1","1.3","ppm","15","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"06/30/2023","AQS","261630098","1","0.9","ppm","10","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"07/01/2023","AQS","261630098","1","0.7","ppm","8","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"07/02/2023","AQS","261630098","1","0.6","ppm","7","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"07/03/2023","AQS","261630098","1","0.6","ppm","7","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"07/04/2023","AQS","261630098","1","0.7","ppm","8","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"07/05/2023","AQS","261630098","1","0.7","ppm","8","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"07/06/2023","AQS","261630098","1","0.7","ppm","8","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"07/07/2023","AQS","261630098","1","0.5","ppm","6","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"07/08/2023","AQS","261630098","1","0.6","ppm","7","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"07/09/2023","AQS","261630098","1","0.6","ppm","7","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"07/10/2023","AQS","261630098","1","0.6","ppm","7","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"07/11/2023","AQS","261630098","1","0.5","ppm","6","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"07/12/2023","AQS","261630098","1","0.5","ppm","6","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"07/13/2023","AQS","261630098","1","0.6","ppm","7","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"07/14/2023","AQS","261630098","1","0.6","ppm","7","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"07/15/2023","AQS","261630098","1","0.5","ppm","6","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"07/16/2023","AQS","261630098","1","0.6","ppm","7","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"07/17/2023","AQS","261630098","1","0.7","ppm","8","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"07/18/2023","AQS","261630098","1","0.6","ppm","7","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"07/19/2023","AQS","261630098","1","0.6","ppm","7","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"07/20/2023","AQS","261630098","1","0.4","ppm","5","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"07/21/2023","AQS","261630098","1","0.4","ppm","5","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"07/22/2023","AQS","261630098","1","0.5","ppm","6","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"07/23/2023","AQS","261630098","1","0.4","ppm","5","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"07/24/2023","AQS","261630098","1","0.5","ppm","6","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"07/25/2023","AQS","261630098","1","0.8","ppm","9","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"07/26/2023","AQS","261630098","1","0.6","ppm","7","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"07/27/2023","AQS","261630098","1","0.5","ppm","6","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"07/28/2023","AQS","261630098","1","0.5","ppm","6","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"07/29/2023","AQS","261630098","1","0.3","ppm","3","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"07/30/2023","AQS","261630098","1","0.3","ppm","3","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"07/31/2023","AQS","261630098","1","0.6","ppm","7","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"08/01/2023","AQS","261630098","1","0.4","ppm","5","DP4th - Detroit Police 4th Precinct (GHIB)","17","71.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"08/02/2023","AQS","261630098","1","0.4","ppm","5","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"08/03/2023","AQS","261630098","1","0.5","ppm","6","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"08/04/2023","AQS","261630098","1","0.5","ppm","6","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"08/05/2023","AQS","261630098","1","0.4","ppm","5","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"08/06/2023","AQS","261630098","1","0.4","ppm","5","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"08/07/2023","AQS","261630098","1","0.4","ppm","5","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"08/08/2023","AQS","261630098","1","0.3","ppm","3","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"08/09/2023","AQS","261630098","1","0.5","ppm","6","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"08/10/2023","AQS","261630098","1","0.4","ppm","5","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"08/11/2023","AQS","261630098","1","0.4","ppm","5","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"08/12/2023","AQS","261630098","1","0.3","ppm","3","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"08/13/2023","AQS","261630098","1","0.3","ppm","3","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"08/14/2023","AQS","261630098","1","0.3","ppm","3","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"08/15/2023","AQS","261630098","1","0.4","ppm","5","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"08/16/2023","AQS","261630098","1","0.5","ppm","6","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"08/17/2023","AQS","261630098","1","0.3","ppm","3","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"08/18/2023","AQS","261630098","1","0.4","ppm","5","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"08/19/2023","AQS","261630098","1","0.5","ppm","6","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"08/20/2023","AQS","261630098","1","0.5","ppm","6","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"08/21/2023","AQS","261630098","1","0.6","ppm","7","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"08/22/2023","AQS","261630098","1","0.3","ppm","3","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"08/23/2023","AQS","261630098","1","0.3","ppm","3","DP4th - Detroit Police 4th Precinct (GHIB)","18","75.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"08/24/2023","AQS","261630098","1","0.3","ppm","3","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"08/25/2023","AQS","261630098","1","0.6","ppm","7","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"08/26/2023","AQS","261630098","1","1","ppm","11","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"08/27/2023","AQS","261630098","1","0.3","ppm","3","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"08/28/2023","AQS","261630098","1","0.4","ppm","5","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"08/29/2023","AQS","261630098","1","0.5","ppm","6","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"08/30/2023","AQS","261630098","1","0.3","ppm","3","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"08/31/2023","AQS","261630098","1","0.3","ppm","3","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"09/01/2023","AQS","261630098","1","0.4","ppm","5","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"09/02/2023","AQS","261630098","1","0.3","ppm","3","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"09/03/2023","AQS","261630098","1","0.3","ppm","3","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"09/04/2023","AQS","261630098","1","0.3","ppm","3","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"09/05/2023","AQS","261630098","1","0.3","ppm","3","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"09/06/2023","AQS","261630098","1","0.2","ppm","2","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"09/07/2023","AQS","261630098","1","0.5","ppm","6","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"09/08/2023","AQS","261630098","1","0.3","ppm","3","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"09/09/2023","AQS","261630098","1","0.3","ppm","3","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"09/10/2023","AQS","261630098","1","0.4","ppm","5","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"09/11/2023","AQS","261630098","1","0.6","ppm","7","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"09/12/2023","AQS","261630098","1","0.3","ppm","3","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"09/13/2023","AQS","261630098","1","0.4","ppm","5","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"09/14/2023","AQS","261630098","1","0.7","ppm","8","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"09/15/2023","AQS","261630098","1","0.8","ppm","9","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"09/16/2023","AQS","261630098","1","0.8","ppm","9","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"09/17/2023","AQS","261630098","1","0.4","ppm","5","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"09/18/2023","AQS","261630098","1","0.5","ppm","6","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"09/19/2023","AQS","261630098","1","0.5","ppm","6","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"09/20/2023","AQS","261630098","1","0.4","ppm","5","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"09/21/2023","AQS","261630098","1","0.4","ppm","5","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"09/22/2023","AQS","261630098","1","0.4","ppm","5","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"09/23/2023","AQS","261630098","1","0.4","ppm","5","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"09/24/2023","AQS","261630098","1","0.3","ppm","3","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"09/25/2023","AQS","261630098","1","0.4","ppm","5","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"09/26/2023","AQS","261630098","1","0.4","ppm","5","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"09/27/2023","AQS","261630098","1","0.4","ppm","5","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
"09/28/2023","AQS","261630098","1","0.4","ppm","5","DP4th - Detroit Police 4th Precinct (GHIB)","24","100.0000","42101","Carbon monoxide","054","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.312158","-83.091943"
