"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"04/15/2023","AQS","260050003","1","11","ug/m3 LC","55","Holland","3","300.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","26090","Holland, MI","26","Michigan","005","Allegan","42.7677855514527","-86.1485772164682"
"04/16/2023","AQS","260050003","1","3.6","ug/m3 LC","20","Holland","3","300.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","26090","Holland, MI","26","Michigan","005","Allegan","42.7677855514527","-86.1485772164682"
"04/19/2023","AQS","260050003","1","4.7","ug/m3 LC","26","Holland","3","300.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","26090","Holland, MI","26","Michigan","005","Allegan","42.7677855514527","-86.1485772164682"
"04/20/2023","AQS","260050003","1","9.2","ug/m3 LC","51","Holland","3","300.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","26090","Holland, MI","26","Michigan","005","Allegan","42.7677855514527","-86.1485772164682"
"04/21/2023","AQS","260050003","1","2.5","ug/m3 LC","14","Holland","3","300.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","26090","Holland, MI","26","Michigan","005","Allegan","42.7677855514527","-86.1485772164682"
"04/22/2023","AQS","260050003","1","3.2","ug/m3 LC","18","Holland","3","300.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","26090","Holland, MI","26","Michigan","005","Allegan","42.7677855514527","-86.1485772164682"
"04/23/2023","AQS","260050003","1","1.4","ug/m3 LC","8","Holland","3","300.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","26090","Holland, MI","26","Michigan","005","Allegan","42.7677855514527","-86.1485772164682"
"04/24/2023","AQS","260050003","1","5.1","ug/m3 LC","28","Holland","3","300.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","26090","Holland, MI","26","Michigan","005","Allegan","42.7677855514527","-86.1485772164682"
"04/25/2023","AQS","260050003","1","6","ug/m3 LC","33","Holland","3","300.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","26090","Holland, MI","26","Michigan","005","Allegan","42.7677855514527","-86.1485772164682"
"04/26/2023","AQS","260050003","1","1.9","ug/m3 LC","11","Holland","3","300.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","26090","Holland, MI","26","Michigan","005","Allegan","42.7677855514527","-86.1485772164682"
"04/27/2023","AQS","260050003","1","5.8","ug/m3 LC","32","Holland","3","300.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","26090","Holland, MI","26","Michigan","005","Allegan","42.7677855514527","-86.1485772164682"
"04/28/2023","AQS","260050003","1","9.4","ug/m3 LC","52","Holland","3","300.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","26090","Holland, MI","26","Michigan","005","Allegan","42.7677855514527","-86.1485772164682"
"04/29/2023","AQS","260050003","1","7.8","ug/m3 LC","43","Holland","3","300.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","26090","Holland, MI","26","Michigan","005","Allegan","42.7677855514527","-86.1485772164682"
"04/30/2023","AQS","260050003","1","2.6","ug/m3 LC","14","Holland","3","300.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","26090","Holland, MI","26","Michigan","005","Allegan","42.7677855514527","-86.1485772164682"
"05/01/2023","AQS","260050003","1","1.1","ug/m3 LC","6","Holland","3","300.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","26090","Holland, MI","26","Michigan","005","Allegan","42.7677855514527","-86.1485772164682"
"05/02/2023","AQS","260050003","1","1.4","ug/m3 LC","8","Holland","3","300.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","26090","Holland, MI","26","Michigan","005","Allegan","42.7677855514527","-86.1485772164682"
"05/03/2023","AQS","260050003","1","1.8","ug/m3 LC","10","Holland","3","300.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","26090","Holland, MI","26","Michigan","005","Allegan","42.7677855514527","-86.1485772164682"
"05/04/2023","AQS","260050003","1","2.6","ug/m3 LC","14","Holland","3","300.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","26090","Holland, MI","26","Michigan","005","Allegan","42.7677855514527","-86.1485772164682"
"05/05/2023","AQS","260050003","1","5.2","ug/m3 LC","29","Holland","3","300.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","26090","Holland, MI","26","Michigan","005","Allegan","42.7677855514527","-86.1485772164682"
"05/06/2023","AQS","260050003","1","5.5","ug/m3 LC","31","Holland","3","300.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","26090","Holland, MI","26","Michigan","005","Allegan","42.7677855514527","-86.1485772164682"
"05/07/2023","AQS","260050003","1","9.3","ug/m3 LC","51","Holland","3","300.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","26090","Holland, MI","26","Michigan","005","Allegan","42.7677855514527","-86.1485772164682"
"05/08/2023","AQS","260050003","1","4.4","ug/m3 LC","24","Holland","3","300.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","26090","Holland, MI","26","Michigan","005","Allegan","42.7677855514527","-86.1485772164682"
"05/09/2023","AQS","260050003","1","3.9","ug/m3 LC","22","Holland","3","300.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","26090","Holland, MI","26","Michigan","005","Allegan","42.7677855514527","-86.1485772164682"
"05/10/2023","AQS","260050003","1","6","ug/m3 LC","33","Holland","3","300.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","26090","Holland, MI","26","Michigan","005","Allegan","42.7677855514527","-86.1485772164682"
"05/11/2023","AQS","260050003","1","6.4","ug/m3 LC","36","Holland","3","300.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","26090","Holland, MI","26","Michigan","005","Allegan","42.7677855514527","-86.1485772164682"
"05/12/2023","AQS","260050003","1","12","ug/m3 LC","56","Holland","3","300.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","26090","Holland, MI","26","Michigan","005","Allegan","42.7677855514527","-86.1485772164682"
"05/13/2023","AQS","260050003","1","11.9","ug/m3 LC","56","Holland","3","300.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","26090","Holland, MI","26","Michigan","005","Allegan","42.7677855514527","-86.1485772164682"
"05/14/2023","AQS","260050003","1","5.8","ug/m3 LC","32","Holland","3","300.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","26090","Holland, MI","26","Michigan","005","Allegan","42.7677855514527","-86.1485772164682"
"05/15/2023","AQS","260050003","1","3.7","ug/m3 LC","21","Holland","3","300.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","26090","Holland, MI","26","Michigan","005","Allegan","42.7677855514527","-86.1485772164682"
"05/16/2023","AQS","260050003","1","5.7","ug/m3 LC","32","Holland","3","300.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","26090","Holland, MI","26","Michigan","005","Allegan","42.7677855514527","-86.1485772164682"
"05/17/2023","AQS","260050003","1","3.7","ug/m3 LC","21","Holland","3","300.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","26090","Holland, MI","26","Michigan","005","Allegan","42.7677855514527","-86.1485772164682"
"05/18/2023","AQS","260050003","1","5","ug/m3 LC","28","Holland","3","300.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","26090","Holland, MI","26","Michigan","005","Allegan","42.7677855514527","-86.1485772164682"
"05/19/2023","AQS","260050003","1","17.6","ug/m3 LC","67","Holland","3","300.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","26090","Holland, MI","26","Michigan","005","Allegan","42.7677855514527","-86.1485772164682"
"05/20/2023","AQS","260050003","1","5.9","ug/m3 LC","33","Holland","3","300.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","26090","Holland, MI","26","Michigan","005","Allegan","42.7677855514527","-86.1485772164682"
"05/21/2023","AQS","260050003","1","7.2","ug/m3 LC","40","Holland","3","300.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","26090","Holland, MI","26","Michigan","005","Allegan","42.7677855514527","-86.1485772164682"
"05/22/2023","AQS","260050003","1","8.2","ug/m3 LC","46","Holland","3","300.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","26090","Holland, MI","26","Michigan","005","Allegan","42.7677855514527","-86.1485772164682"
"05/23/2023","AQS","260050003","1","8.3","ug/m3 LC","46","Holland","3","300.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","26090","Holland, MI","26","Michigan","005","Allegan","42.7677855514527","-86.1485772164682"
"05/24/2023","AQS","260050003","1","12.6","ug/m3 LC","58","Holland","3","300.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","26090","Holland, MI","26","Michigan","005","Allegan","42.7677855514527","-86.1485772164682"
"05/25/2023","AQS","260050003","1","2.7","ug/m3 LC","15","Holland","3","300.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","26090","Holland, MI","26","Michigan","005","Allegan","42.7677855514527","-86.1485772164682"
"05/26/2023","AQS","260050003","1","5","ug/m3 LC","28","Holland","3","300.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","26090","Holland, MI","26","Michigan","005","Allegan","42.7677855514527","-86.1485772164682"
"05/27/2023","AQS","260050003","1","9.5","ug/m3 LC","52","Holland","3","300.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","26090","Holland, MI","26","Michigan","005","Allegan","42.7677855514527","-86.1485772164682"
"05/28/2023","AQS","260050003","1","10.9","ug/m3 LC","54","Holland","3","300.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","26090","Holland, MI","26","Michigan","005","Allegan","42.7677855514527","-86.1485772164682"
"05/29/2023","AQS","260050003","1","12.8","ug/m3 LC","58","Holland","3","300.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","26090","Holland, MI","26","Michigan","005","Allegan","42.7677855514527","-86.1485772164682"
"05/30/2023","AQS","260050003","1","11.5","ug/m3 LC","55","Holland","3","300.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","26090","Holland, MI","26","Michigan","005","Allegan","42.7677855514527","-86.1485772164682"
"05/31/2023","AQS","260050003","1","6.6","ug/m3 LC","37","Holland","3","300.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","26090","Holland, MI","26","Michigan","005","Allegan","42.7677855514527","-86.1485772164682"
"06/01/2023","AQS","260050003","1","11.3","ug/m3 LC","55","Holland","3","300.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","26090","Holland, MI","26","Michigan","005","Allegan","42.7677855514527","-86.1485772164682"
"06/02/2023","AQS","260050003","1","10.8","ug/m3 LC","54","Holland","3","300.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","26090","Holland, MI","26","Michigan","005","Allegan","42.7677855514527","-86.1485772164682"
"06/03/2023","AQS","260050003","1","16","ug/m3 LC","64","Holland","3","300.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","26090","Holland, MI","26","Michigan","005","Allegan","42.7677855514527","-86.1485772164682"
"06/04/2023","AQS","260050003","1","23.1","ug/m3 LC","77","Holland","3","300.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","26090","Holland, MI","26","Michigan","005","Allegan","42.7677855514527","-86.1485772164682"
"06/05/2023","AQS","260050003","1","19.6","ug/m3 LC","71","Holland","3","300.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","26090","Holland, MI","26","Michigan","005","Allegan","42.7677855514527","-86.1485772164682"
"06/06/2023","AQS","260050003","1","28.1","ug/m3 LC","86","Holland","3","300.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","26090","Holland, MI","26","Michigan","005","Allegan","42.7677855514527","-86.1485772164682"
"06/07/2023","AQS","260050003","1","15.6","ug/m3 LC","63","Holland","3","300.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","26090","Holland, MI","26","Michigan","005","Allegan","42.7677855514527","-86.1485772164682"
"06/08/2023","AQS","260050003","1","20.3","ug/m3 LC","72","Holland","3","300.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","26090","Holland, MI","26","Michigan","005","Allegan","42.7677855514527","-86.1485772164682"
"06/09/2023","AQS","260050003","1","14.3","ug/m3 LC","61","Holland","3","300.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","26090","Holland, MI","26","Michigan","005","Allegan","42.7677855514527","-86.1485772164682"
"06/10/2023","AQS","260050003","1","17.9","ug/m3 LC","67","Holland","3","300.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","26090","Holland, MI","26","Michigan","005","Allegan","42.7677855514527","-86.1485772164682"
"06/11/2023","AQS","260050003","1","10.6","ug/m3 LC","54","Holland","3","300.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","26090","Holland, MI","26","Michigan","005","Allegan","42.7677855514527","-86.1485772164682"
"06/12/2023","AQS","260050003","1","3.6","ug/m3 LC","20","Holland","3","300.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","26090","Holland, MI","26","Michigan","005","Allegan","42.7677855514527","-86.1485772164682"
"06/19/2023","AQS","260050003","1","22.6","ug/m3 LC","76","Holland","3","300.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","26090","Holland, MI","26","Michigan","005","Allegan","42.7677855514527","-86.1485772164682"
"10/04/2023","AQS","260050003","1","9.6","ug/m3 LC","52","Holland","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","26090","Holland, MI","26","Michigan","005","Allegan","42.7677855514527","-86.1485772164682"
"10/05/2023","AQS","260050003","1","10.1","ug/m3 LC","53","Holland","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","26090","Holland, MI","26","Michigan","005","Allegan","42.7677855514527","-86.1485772164682"
"10/06/2023","AQS","260050003","1","4.8","ug/m3 LC","27","Holland","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","26090","Holland, MI","26","Michigan","005","Allegan","42.7677855514527","-86.1485772164682"
"10/07/2023","AQS","260050003","1","4.8","ug/m3 LC","27","Holland","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","26090","Holland, MI","26","Michigan","005","Allegan","42.7677855514527","-86.1485772164682"
"10/08/2023","AQS","260050003","1","5.6","ug/m3 LC","31","Holland","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","26090","Holland, MI","26","Michigan","005","Allegan","42.7677855514527","-86.1485772164682"
"10/09/2023","AQS","260050003","1","5","ug/m3 LC","28","Holland","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","26090","Holland, MI","26","Michigan","005","Allegan","42.7677855514527","-86.1485772164682"
"10/10/2023","AQS","260050003","1","6.5","ug/m3 LC","36","Holland","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","26090","Holland, MI","26","Michigan","005","Allegan","42.7677855514527","-86.1485772164682"
"10/11/2023","AQS","260050003","1","7.9","ug/m3 LC","44","Holland","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","26090","Holland, MI","26","Michigan","005","Allegan","42.7677855514527","-86.1485772164682"
"10/12/2023","AQS","260050003","1","7","ug/m3 LC","39","Holland","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","26090","Holland, MI","26","Michigan","005","Allegan","42.7677855514527","-86.1485772164682"
"10/13/2023","AQS","260050003","1","4.6","ug/m3 LC","26","Holland","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","26090","Holland, MI","26","Michigan","005","Allegan","42.7677855514527","-86.1485772164682"
"10/14/2023","AQS","260050003","1","5.4","ug/m3 LC","30","Holland","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","26090","Holland, MI","26","Michigan","005","Allegan","42.7677855514527","-86.1485772164682"
"10/15/2023","AQS","260050003","1","4.6","ug/m3 LC","26","Holland","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","26090","Holland, MI","26","Michigan","005","Allegan","42.7677855514527","-86.1485772164682"
"10/16/2023","AQS","260050003","1","6.2","ug/m3 LC","34","Holland","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","26090","Holland, MI","26","Michigan","005","Allegan","42.7677855514527","-86.1485772164682"
"10/17/2023","AQS","260050003","1","8.6","ug/m3 LC","48","Holland","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","26090","Holland, MI","26","Michigan","005","Allegan","42.7677855514527","-86.1485772164682"
"10/18/2023","AQS","260050003","1","9.8","ug/m3 LC","52","Holland","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","26090","Holland, MI","26","Michigan","005","Allegan","42.7677855514527","-86.1485772164682"
