"Date","Source","Site ID","POC","Daily Max 1-hour NO2 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"01/11/2023","AQS","261630099","1","26.2","ppb","25","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"01/12/2023","AQS","261630099","1","21.4","ppb","20","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"01/13/2023","AQS","261630099","1","8.3","ppb","8","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"01/14/2023","AQS","261630099","1","37.6","ppb","35","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"01/15/2023","AQS","261630099","1","33","ppb","31","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"01/16/2023","AQS","261630099","1","20.5","ppb","19","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"01/17/2023","AQS","261630099","1","25.7","ppb","24","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"01/18/2023","AQS","261630099","1","20.3","ppb","19","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"01/19/2023","AQS","261630099","1","28.4","ppb","26","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"01/20/2023","AQS","261630099","1","10.1","ppb","9","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","20","83.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"01/21/2023","AQS","261630099","1","11","ppb","10","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"01/22/2023","AQS","261630099","1","30.3","ppb","28","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"01/23/2023","AQS","261630099","1","22.6","ppb","21","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"01/24/2023","AQS","261630099","1","27.4","ppb","25","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"01/25/2023","AQS","261630099","1","27.5","ppb","25","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"01/26/2023","AQS","261630099","1","21.2","ppb","20","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"01/27/2023","AQS","261630099","1","17.2","ppb","16","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"01/28/2023","AQS","261630099","1","32.6","ppb","30","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"01/29/2023","AQS","261630099","1","28","ppb","26","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"01/30/2023","AQS","261630099","1","34.5","ppb","32","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"01/31/2023","AQS","261630099","1","34.6","ppb","32","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"02/01/2023","AQS","261630099","1","38","ppb","36","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"02/02/2023","AQS","261630099","1","30.8","ppb","28","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"02/03/2023","AQS","261630099","1","39.5","ppb","37","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"02/04/2023","AQS","261630099","1","30.7","ppb","28","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"02/05/2023","AQS","261630099","1","12","ppb","11","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"02/06/2023","AQS","261630099","1","19.1","ppb","18","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","20","83.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"02/07/2023","AQS","261630099","1","35.5","ppb","33","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"02/08/2023","AQS","261630099","1","33.5","ppb","31","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"02/09/2023","AQS","261630099","1","36.3","ppb","34","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"02/10/2023","AQS","261630099","1","12.8","ppb","11","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"02/11/2023","AQS","261630099","1","29.3","ppb","27","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"02/12/2023","AQS","261630099","1","27.1","ppb","25","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"02/13/2023","AQS","261630099","1","30.4","ppb","28","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"02/14/2023","AQS","261630099","1","37.5","ppb","35","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"02/15/2023","AQS","261630099","1","20.6","ppb","19","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"02/16/2023","AQS","261630099","1","29","ppb","27","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","20","83.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"02/17/2023","AQS","261630099","1","31.7","ppb","29","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"02/18/2023","AQS","261630099","1","25.7","ppb","24","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"02/19/2023","AQS","261630099","1","16.7","ppb","15","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"02/20/2023","AQS","261630099","1","25.8","ppb","24","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"02/21/2023","AQS","261630099","1","21.2","ppb","20","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"02/22/2023","AQS","261630099","1","20.3","ppb","19","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","18","75.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"02/26/2023","AQS","261630099","1","44.5","ppb","42","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"02/27/2023","AQS","261630099","1","48.4","ppb","45","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"02/28/2023","AQS","261630099","1","26.1","ppb","25","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","20","83.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"03/01/2023","AQS","261630099","1","43.9","ppb","41","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"03/02/2023","AQS","261630099","1","31.9","ppb","29","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"03/03/2023","AQS","261630099","1","26","ppb","25","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"03/04/2023","AQS","261630099","1","14","ppb","13","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"03/05/2023","AQS","261630099","1","28.7","ppb","26","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"03/06/2023","AQS","261630099","1","26.5","ppb","25","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"03/07/2023","AQS","261630099","1","19.3","ppb","18","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"03/08/2023","AQS","261630099","1","32.5","ppb","30","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"03/09/2023","AQS","261630099","1","34.9","ppb","32","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"03/10/2023","AQS","261630099","1","16.9","ppb","15","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"03/11/2023","AQS","261630099","1","14.8","ppb","13","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"03/12/2023","AQS","261630099","1","16.9","ppb","15","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"03/13/2023","AQS","261630099","1","37.9","ppb","35","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"03/14/2023","AQS","261630099","1","17.8","ppb","16","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","20","83.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"03/15/2023","AQS","261630099","1","35","ppb","33","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"03/16/2023","AQS","261630099","1","35.1","ppb","33","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"03/17/2023","AQS","261630099","1","23.2","ppb","22","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"03/18/2023","AQS","261630099","1","6","ppb","6","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"03/19/2023","AQS","261630099","1","11.2","ppb","10","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"03/20/2023","AQS","261630099","1","23.5","ppb","22","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"03/21/2023","AQS","261630099","1","29.5","ppb","27","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"03/22/2023","AQS","261630099","1","25.8","ppb","24","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"03/23/2023","AQS","261630099","1","27.6","ppb","25","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"03/24/2023","AQS","261630099","1","22.3","ppb","21","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"03/25/2023","AQS","261630099","1","14.5","ppb","13","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"03/26/2023","AQS","261630099","1","28.2","ppb","26","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"03/27/2023","AQS","261630099","1","37","ppb","35","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"03/28/2023","AQS","261630099","1","49.8","ppb","46","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"03/29/2023","AQS","261630099","1","32.8","ppb","30","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"03/30/2023","AQS","261630099","1","49.7","ppb","46","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","21","88.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"03/31/2023","AQS","261630099","1","34.5","ppb","32","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"04/01/2023","AQS","261630099","1","13.4","ppb","12","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"04/02/2023","AQS","261630099","1","27.3","ppb","25","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"04/03/2023","AQS","261630099","1","28.7","ppb","26","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"04/04/2023","AQS","261630099","1","31.6","ppb","29","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"04/05/2023","AQS","261630099","1","27.6","ppb","25","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"04/06/2023","AQS","261630099","1","14.1","ppb","13","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"04/07/2023","AQS","261630099","1","32.4","ppb","30","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"04/08/2023","AQS","261630099","1","17.1","ppb","16","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"04/09/2023","AQS","261630099","1","38.9","ppb","36","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"04/10/2023","AQS","261630099","1","48.8","ppb","45","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"04/11/2023","AQS","261630099","1","52.2","ppb","49","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"04/12/2023","AQS","261630099","1","19.7","ppb","18","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"04/13/2023","AQS","261630099","1","30","ppb","28","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"04/14/2023","AQS","261630099","1","60.8","ppb","57","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","21","88.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"04/15/2023","AQS","261630099","1","48.5","ppb","45","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"04/16/2023","AQS","261630099","1","29.1","ppb","27","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"04/17/2023","AQS","261630099","1","11.3","ppb","10","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"04/18/2023","AQS","261630099","1","14.6","ppb","13","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"04/19/2023","AQS","261630099","1","27.1","ppb","25","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"04/20/2023","AQS","261630099","1","28.5","ppb","26","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"04/21/2023","AQS","261630099","1","33.5","ppb","31","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"04/22/2023","AQS","261630099","1","17.1","ppb","16","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"04/23/2023","AQS","261630099","1","10.5","ppb","9","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"04/24/2023","AQS","261630099","1","21.1","ppb","20","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"04/25/2023","AQS","261630099","1","39.5","ppb","37","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
"04/26/2023","AQS","261630099","1","33.7","ppb","31","TRINITY ST MARKS - Gordy Howe International Bridge (GHIB)","23","96.0000","42602","Nitrogen dioxide (NO2)","074","19820","Detroit-Warren-Dearborn, MI","26","Michigan","163","Wayne","42.295824","-83.129431"
