"Date","Source","Site ID","POC","Daily Mean PM10 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"06/08/2023","AQS","260810020","1","56","ug/m3 SC","51","GR-MONROE","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"06/09/2023","AQS","260810020","1","38","ug/m3 SC","35","GR-MONROE","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"06/10/2023","AQS","260810020","1","43","ug/m3 SC","40","GR-MONROE","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"06/11/2023","AQS","260810020","1","19","ug/m3 SC","18","GR-MONROE","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"06/12/2023","AQS","260810020","1","13","ug/m3 SC","12","GR-MONROE","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"06/13/2023","AQS","260810020","1","17","ug/m3 SC","16","GR-MONROE","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"06/14/2023","AQS","260810020","1","14","ug/m3 SC","13","GR-MONROE","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"06/15/2023","AQS","260810020","1","18","ug/m3 SC","17","GR-MONROE","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"06/16/2023","AQS","260810020","1","32","ug/m3 SC","30","GR-MONROE","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"06/17/2023","AQS","260810020","1","38","ug/m3 SC","35","GR-MONROE","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"06/18/2023","AQS","260810020","1","45","ug/m3 SC","42","GR-MONROE","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"06/19/2023","AQS","260810020","1","35","ug/m3 SC","32","GR-MONROE","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"06/20/2023","AQS","260810020","1","35","ug/m3 SC","32","GR-MONROE","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"06/21/2023","AQS","260810020","1","29","ug/m3 SC","27","GR-MONROE","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"06/22/2023","AQS","260810020","1","33","ug/m3 SC","31","GR-MONROE","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"06/23/2023","AQS","260810020","1","21","ug/m3 SC","19","GR-MONROE","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"06/24/2023","AQS","260810020","1","27","ug/m3 SC","25","GR-MONROE","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"06/25/2023","AQS","260810020","1","24","ug/m3 SC","22","GR-MONROE","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"06/26/2023","AQS","260810020","1","39","ug/m3 SC","36","GR-MONROE","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"06/27/2023","AQS","260810020","1","207","ug/m3 SC","127","GR-MONROE","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"06/28/2023","AQS","260810020","1","150","ug/m3 SC","98","GR-MONROE","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"06/29/2023","AQS","260810020","1","129","ug/m3 SC","88","GR-MONROE","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"06/30/2023","AQS","260810020","1","40","ug/m3 SC","37","GR-MONROE","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"07/01/2023","AQS","260810020","1","36","ug/m3 SC","33","GR-MONROE","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"07/02/2023","AQS","260810020","1","22","ug/m3 SC","20","GR-MONROE","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"07/03/2023","AQS","260810020","1","25","ug/m3 SC","23","GR-MONROE","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"07/04/2023","AQS","260810020","1","51","ug/m3 SC","47","GR-MONROE","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"07/05/2023","AQS","260810020","1","39","ug/m3 SC","36","GR-MONROE","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"07/06/2023","AQS","260810020","1","16","ug/m3 SC","15","GR-MONROE","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"07/07/2023","AQS","260810020","1","17","ug/m3 SC","16","GR-MONROE","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"07/08/2023","AQS","260810020","1","12","ug/m3 SC","11","GR-MONROE","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"07/09/2023","AQS","260810020","1","14","ug/m3 SC","13","GR-MONROE","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"07/10/2023","AQS","260810020","1","22","ug/m3 SC","20","GR-MONROE","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"07/11/2023","AQS","260810020","1","16","ug/m3 SC","15","GR-MONROE","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"07/12/2023","AQS","260810020","1","11","ug/m3 SC","10","GR-MONROE","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"07/13/2023","AQS","260810020","1","11","ug/m3 SC","10","GR-MONROE","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"07/14/2023","AQS","260810020","1","15","ug/m3 SC","14","GR-MONROE","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"07/15/2023","AQS","260810020","1","11","ug/m3 SC","10","GR-MONROE","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"07/16/2023","AQS","260810020","1","33","ug/m3 SC","31","GR-MONROE","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"07/17/2023","AQS","260810020","1","20","ug/m3 SC","19","GR-MONROE","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"07/18/2023","AQS","260810020","1","13","ug/m3 SC","12","GR-MONROE","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"07/19/2023","AQS","260810020","1","21","ug/m3 SC","19","GR-MONROE","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"07/20/2023","AQS","260810020","1","22","ug/m3 SC","20","GR-MONROE","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"07/21/2023","AQS","260810020","1","16","ug/m3 SC","15","GR-MONROE","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"07/22/2023","AQS","260810020","1","21","ug/m3 SC","19","GR-MONROE","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"07/23/2023","AQS","260810020","1","18","ug/m3 SC","17","GR-MONROE","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"07/24/2023","AQS","260810020","1","33","ug/m3 SC","31","GR-MONROE","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"07/25/2023","AQS","260810020","1","66","ug/m3 SC","56","GR-MONROE","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"07/26/2023","AQS","260810020","1","43","ug/m3 SC","40","GR-MONROE","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"07/27/2023","AQS","260810020","1","27","ug/m3 SC","25","GR-MONROE","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"07/28/2023","AQS","260810020","1","19","ug/m3 SC","18","GR-MONROE","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"07/29/2023","AQS","260810020","1","10","ug/m3 SC","9","GR-MONROE","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"07/30/2023","AQS","260810020","1","10","ug/m3 SC","9","GR-MONROE","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"07/31/2023","AQS","260810020","1","16","ug/m3 SC","15","GR-MONROE","1","100.0000","81102","PM10 Total 0-10um STP","239","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"08/01/2023","AQS","260810020","1","19","ug/m3 SC","18","GR-MONROE","1","100.0000","81102","PM10 Total 0-10um STP","639","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"08/02/2023","AQS","260810020","1","24","ug/m3 SC","22","GR-MONROE","1","100.0000","81102","PM10 Total 0-10um STP","639","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"08/03/2023","AQS","260810020","1","27","ug/m3 SC","25","GR-MONROE","1","100.0000","81102","PM10 Total 0-10um STP","639","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"08/04/2023","AQS","260810020","1","23","ug/m3 SC","21","GR-MONROE","1","100.0000","81102","PM10 Total 0-10um STP","639","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"08/05/2023","AQS","260810020","1","28","ug/m3 SC","26","GR-MONROE","1","100.0000","81102","PM10 Total 0-10um STP","639","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"08/06/2023","AQS","260810020","1","15","ug/m3 SC","14","GR-MONROE","1","100.0000","81102","PM10 Total 0-10um STP","639","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"08/07/2023","AQS","260810020","1","14","ug/m3 SC","13","GR-MONROE","1","100.0000","81102","PM10 Total 0-10um STP","639","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"08/08/2023","AQS","260810020","1","23","ug/m3 SC","21","GR-MONROE","1","100.0000","81102","PM10 Total 0-10um STP","639","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"08/09/2023","AQS","260810020","1","30","ug/m3 SC","28","GR-MONROE","1","100.0000","81102","PM10 Total 0-10um STP","639","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"08/10/2023","AQS","260810020","1","28","ug/m3 SC","26","GR-MONROE","1","100.0000","81102","PM10 Total 0-10um STP","639","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"08/11/2023","AQS","260810020","1","23","ug/m3 SC","21","GR-MONROE","1","100.0000","81102","PM10 Total 0-10um STP","639","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"08/12/2023","AQS","260810020","1","10","ug/m3 SC","9","GR-MONROE","1","100.0000","81102","PM10 Total 0-10um STP","639","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"08/13/2023","AQS","260810020","1","9","ug/m3 SC","8","GR-MONROE","1","100.0000","81102","PM10 Total 0-10um STP","639","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"08/14/2023","AQS","260810020","1","10","ug/m3 SC","9","GR-MONROE","1","100.0000","81102","PM10 Total 0-10um STP","639","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"08/15/2023","AQS","260810020","1","29","ug/m3 SC","27","GR-MONROE","1","100.0000","81102","PM10 Total 0-10um STP","639","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"08/16/2023","AQS","260810020","1","18","ug/m3 SC","17","GR-MONROE","1","100.0000","81102","PM10 Total 0-10um STP","639","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"08/17/2023","AQS","260810020","1","20","ug/m3 SC","19","GR-MONROE","1","100.0000","81102","PM10 Total 0-10um STP","639","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"08/18/2023","AQS","260810020","1","28","ug/m3 SC","26","GR-MONROE","1","100.0000","81102","PM10 Total 0-10um STP","639","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"08/19/2023","AQS","260810020","1","37","ug/m3 SC","34","GR-MONROE","1","100.0000","81102","PM10 Total 0-10um STP","639","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"08/20/2023","AQS","260810020","1","31","ug/m3 SC","29","GR-MONROE","1","100.0000","81102","PM10 Total 0-10um STP","639","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"08/21/2023","AQS","260810020","1","28","ug/m3 SC","26","GR-MONROE","1","100.0000","81102","PM10 Total 0-10um STP","639","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"08/22/2023","AQS","260810020","1","15","ug/m3 SC","14","GR-MONROE","1","100.0000","81102","PM10 Total 0-10um STP","639","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"08/23/2023","AQS","260810020","1","28","ug/m3 SC","26","GR-MONROE","1","100.0000","81102","PM10 Total 0-10um STP","639","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"08/24/2023","AQS","260810020","1","33","ug/m3 SC","31","GR-MONROE","1","100.0000","81102","PM10 Total 0-10um STP","639","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"08/25/2023","AQS","260810020","1","11","ug/m3 SC","10","GR-MONROE","1","100.0000","81102","PM10 Total 0-10um STP","639","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"08/26/2023","AQS","260810020","1","11","ug/m3 SC","10","GR-MONROE","1","100.0000","81102","PM10 Total 0-10um STP","639","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"08/27/2023","AQS","260810020","1","11","ug/m3 SC","10","GR-MONROE","1","100.0000","81102","PM10 Total 0-10um STP","639","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"08/28/2023","AQS","260810020","1","21","ug/m3 SC","19","GR-MONROE","1","100.0000","81102","PM10 Total 0-10um STP","639","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"08/29/2023","AQS","260810020","1","21","ug/m3 SC","19","GR-MONROE","1","100.0000","81102","PM10 Total 0-10um STP","639","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"08/30/2023","AQS","260810020","1","8","ug/m3 SC","7","GR-MONROE","1","100.0000","81102","PM10 Total 0-10um STP","639","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"08/31/2023","AQS","260810020","1","14","ug/m3 SC","13","GR-MONROE","1","100.0000","81102","PM10 Total 0-10um STP","639","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"09/01/2023","AQS","260810020","1","18","ug/m3 SC","17","GR-MONROE","1","100.0000","81102","PM10 Total 0-10um STP","639","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"09/02/2023","AQS","260810020","1","17","ug/m3 SC","16","GR-MONROE","1","100.0000","81102","PM10 Total 0-10um STP","639","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
"09/03/2023","AQS","260810020","1","24","ug/m3 SC","22","GR-MONROE","1","100.0000","81102","PM10 Total 0-10um STP","639","24340","Grand Rapids-Wyoming, MI","26","Michigan","081","Kent","42.984173","-85.671339"
